0,train,0,0.3079216421078771,1.0
0,train,1,0.3066923094026919,1.0
0,train,2,0.30499204643088995,1.0
0,train,3,0.30413769392680945,1.0
0,train,4,0.30413769392680945,1.0
0,train,5,0.30413769392680945,1.0
0,train,6,0.30413769392680945,1.0
0,train,7,0.30413769392680945,1.0
0,train,8,0.30411255218511735,1.0
0,train,9,0.30411255218511735,1.0
0,train,10,0.30411255218511735,1.0
0,train,11,0.3041125521851174,1.0
0,train,12,0.3041046229012882,1.0
0,train,13,0.3041046229012882,1.0
0,train,14,0.30410116393853853,1.0
0,train,15,0.30410089613058916,1.0
0,train,16,0.30410031014459427,1.0
0,train,17,0.30409873320860004,1.0
0,train,18,0.30409873320860004,1.0
0,train,19,0.30409873320860004,1.0
0,train,20,0.30409873320860004,1.0
0,train,21,0.30409873320860004,1.0
0,train,22,0.30409873320860004,1.0
0,train,23,0.30409873320860004,1.0
0,train,24,0.3040987296287123,1.0
0,train,25,0.3040987296287123,1.0
0,train,26,0.3040987296287123,1.0
0,train,27,0.3040987296287123,1.0
0,train,28,0.3040987296287123,1.0
0,train,29,0.30409871934187566,1.0
0,train,30,0.30409871934187566,1.0
0,train,31,0.30409871865267035,1.0
0,train,32,0.30409871865267035,1.0
0,train,33,0.30409871865267035,1.0
0,train,34,0.30409871865267035,1.0
0,train,35,0.30409871865267035,1.0
0,train,36,0.30409871865267035,1.0
0,train,37,0.30409871865267035,1.0
0,train,38,0.30409871865267035,1.0
0,train,39,0.30409871865267035,1.0
0,train,40,0.30409871865267035,1.0
0,train,41,0.30409871865267035,1.0
0,train,42,0.30409871862430615,1.0
0,train,43,0.3040987186243061,1.0
0,train,44,0.30409871860219523,1.0
0,train,45,0.30409871859863014,1.0
0,train,46,0.30409871859591275,1.0
0,train,47,0.30409871859591275,1.0
0,train,48,0.3040987185872591,1.0
0,train,49,0.3040987185852565,1.0
0,train,50,0.3040987185826558,1.0
0,train,51,0.3040987185815953,1.0
0,train,52,0.3040987185812254,1.0
0,train,53,0.3040987185811488,1.0
0,train,54,0.3040987185811488,1.0
0,train,55,0.3040987185811488,1.0
0,train,56,0.3040987185811488,1.0
0,train,57,0.3040987185811488,1.0
0,train,58,0.3040987185811488,1.0
0,train,59,0.3040987185811488,1.0
0,train,60,0.30409871858114657,1.0
0,train,61,0.3040987185811379,1.0
0,train,62,0.3040987185811379,1.0
0,train,63,0.3040987185811379,1.0
0,train,64,0.3040987185811379,1.0
0,train,65,0.3040987185811379,1.0
0,train,66,0.3040987185811346,1.0
0,train,67,0.3040987185811326,1.0
0,train,68,0.30409871858113235,1.0
0,train,69,0.30409871858113235,1.0
0,train,70,0.30409871858113235,1.0
0,train,71,0.30409871858113235,1.0
0,train,72,0.304098718581132,1.0
0,train,73,0.304098718581132,1.0
0,train,74,0.304098718581132,1.0
0,train,75,0.3040987185811318,1.0
0,train,76,0.3040987185811318,1.0
0,train,77,0.30409871858113174,1.0
0,train,78,0.30409871858113174,1.0
0,train,79,0.30409871858113174,1.0
0,train,80,0.30409871858113174,1.0
0,train,81,0.30409871858113174,1.0
0,train,82,0.30409871858113174,1.0
0,train,83,0.30409871858113174,1.0
0,train,84,0.30409871858113174,1.0
0,train,85,0.30409871858113174,1.0
0,train,86,0.30409871858113174,1.0
0,train,87,0.3040987185811317,1.0
0,train,88,0.30409871858113174,1.0
0,train,89,0.30409871858113174,1.0
0,train,90,0.3040987185811317,1.0
0,train,91,0.3040987185811317,1.0
0,train,92,0.3040987185811317,1.0
0,train,93,0.3040987185811317,1.0
0,train,94,0.3040987185811317,1.0
0,train,95,0.3040987185811317,1.0
0,train,96,0.3040987185811317,1.0
0,train,97,0.3040987185811317,1.0
0,train,98,0.30409871858113174,1.0
0,train,99,0.3040987185811317,1.0
0,train,100,0.3040987185811317,1.0
0,train,101,0.3040987185811317,1.0
0,train,102,0.3040987185811317,1.0
0,train,103,0.30409871858113174,1.0
0,train,104,0.3040987185811317,1.0
0,train,105,0.3040987185811317,1.0
0,train,106,0.3040987185811317,1.0
0,train,107,0.3040987185811317,1.0
0,train,108,0.30409871858113174,1.0
0,train,109,0.3040987185811317,1.0
0,train,110,0.30409871858113174,1.0
0,train,111,0.3040987185811317,1.0
0,train,112,0.30409871858113174,1.0
0,train,113,0.3040987185811317,1.0
0,train,114,0.3040987185811317,1.0
0,train,115,0.30409871858113174,1.0
0,train,116,0.30409871858113174,1.0
0,train,117,0.3040987185811317,1.0
0,train,118,0.30409871858113174,1.0
0,train,119,0.3040987185811317,1.0
0,train,120,0.3040987185811317,1.0
0,train,121,0.30409871858113174,1.0
0,train,122,0.3040987185811317,1.0
0,train,123,0.3040987185811317,1.0
0,train,124,0.30409871858113174,1.0
0,train,125,0.3040987185811317,1.0
0,train,126,0.30409871858113174,1.0
0,train,127,0.30409871858113174,1.0
0,train,128,0.30409871858113174,1.0
0,train,129,0.3040987185811317,1.0
0,train,130,0.3040987185811317,1.0
0,train,131,0.3040987185811317,1.0
0,train,132,0.3040987185811317,1.0
0,train,133,0.3040987185811317,1.0
0,train,134,0.3040987185811317,1.0
0,train,135,0.30409871858113174,1.0
0,train,136,0.3040987185811317,1.0
0,train,137,0.30409871858113174,1.0
0,train,138,0.3040987185811317,1.0
0,train,139,0.30409871858113174,1.0
0,train,140,0.30409871858113174,1.0
0,train,141,0.3040987185811317,1.0
0,train,142,0.3040987185811317,1.0
0,train,143,0.3040987185811317,1.0
0,train,144,0.3040987185811317,1.0
0,train,145,0.3040987185811317,1.0
0,train,146,0.30409871858113174,1.0
0,train,147,0.3040987185811317,1.0
0,train,148,0.30409871858113174,1.0
0,train,149,0.3040987185811317,1.0
1,train,0,0.30628249631712257,1.0
1,train,1,0.30628249631712257,1.0
1,train,2,0.3051889712477038,1.0
1,train,3,0.30412306299505826,1.0
1,train,4,0.30412306299505826,1.0
1,train,5,0.30412306299505826,1.0
1,train,6,0.30412306299505826,1.0
1,train,7,0.30412306299505826,1.0
1,train,8,0.30412306299505826,1.0
1,train,9,0.30412306299505826,1.0
1,train,10,0.3041230629950582,1.0
1,train,11,0.30409889690091285,1.0
1,train,12,0.30409889690091285,1.0
1,train,13,0.30409889690091285,1.0
1,train,14,0.30409889690091285,1.0
1,train,15,0.30409889690091285,1.0
1,train,16,0.30409889690091285,1.0
1,train,17,0.30409889690091285,1.0
1,train,18,0.304098733074118,1.0
1,train,19,0.304098733074118,1.0
1,train,20,0.304098733074118,1.0
1,train,21,0.304098733074118,1.0
1,train,22,0.304098733074118,1.0
1,train,23,0.304098733074118,1.0
1,train,24,0.304098733074118,1.0
1,train,25,0.304098733074118,1.0
1,train,26,0.3040987218687027,1.0
1,train,27,0.3040987218687027,1.0
1,train,28,0.3040987218687027,1.0
1,train,29,0.3040987218687026,1.0
1,train,30,0.3040987192447771,1.0
1,train,31,0.3040987192447771,1.0
1,train,32,0.3040987192447771,1.0
1,train,33,0.3040987192447771,1.0
1,train,34,0.3040987187606388,1.0
1,train,35,0.30409871871288546,1.0
1,train,36,0.30409871871288546,1.0
1,train,37,0.30409871871288546,1.0
1,train,38,0.3040987186222791,1.0
1,train,39,0.3040987186222791,1.0
1,train,40,0.3040987186136436,1.0
1,train,41,0.3040987185838854,1.0
1,train,42,0.3040987185838854,1.0
1,train,43,0.3040987185838854,1.0
1,train,44,0.30409871858270326,1.0
1,train,45,0.3040987185827033,1.0
1,train,46,0.3040987185827033,1.0
1,train,47,0.30409871858270326,1.0
1,train,48,0.3040987185826586,1.0
1,train,49,0.3040987185826585,1.0
1,train,50,0.3040987185826586,1.0
1,train,51,0.3040987185816668,1.0
1,train,52,0.3040987185812552,1.0
1,train,53,0.3040987185812552,1.0
1,train,54,0.3040987185812552,1.0
1,train,55,0.30409871858121734,1.0
1,train,56,0.3040987185811748,1.0
1,train,57,0.3040987185811748,1.0
1,train,58,0.3040987185811748,1.0
1,train,59,0.30409871858115384,1.0
1,train,60,0.30409871858114357,1.0
1,train,61,0.30409871858114357,1.0
1,train,62,0.30409871858114357,1.0
1,train,63,0.304098718581135,1.0
1,train,64,0.304098718581135,1.0
1,train,65,0.304098718581135,1.0
1,train,66,0.304098718581135,1.0
1,train,67,0.30409871858113385,1.0
1,train,68,0.3040987185811328,1.0
1,train,69,0.3040987185811328,1.0
1,train,70,0.3040987185811328,1.0
1,train,71,0.3040987185811321,1.0
1,train,72,0.3040987185811321,1.0
1,train,73,0.3040987185811321,1.0
1,train,74,0.3040987185811321,1.0
1,train,75,0.3040987185811321,1.0
1,train,76,0.3040987185811319,1.0
1,train,77,0.3040987185811319,1.0
1,train,78,0.3040987185811318,1.0
1,train,79,0.3040987185811318,1.0
1,train,80,0.3040987185811318,1.0
1,train,81,0.3040987185811318,1.0
1,train,82,0.3040987185811318,1.0
1,train,83,0.3040987185811318,1.0
1,train,84,0.30409871858113174,1.0
1,train,85,0.30409871858113174,1.0
1,train,86,0.30409871858113174,1.0
1,train,87,0.30409871858113174,1.0
1,train,88,0.30409871858113174,1.0
1,train,89,0.30409871858113174,1.0
1,train,90,0.3040987185811317,1.0
1,train,91,0.30409871858113174,1.0
1,train,92,0.30409871858113174,1.0
1,train,93,0.30409871858113174,1.0
1,train,94,0.30409871858113174,1.0
1,train,95,0.30409871858113174,1.0
1,train,96,0.30409871858113174,1.0
1,train,97,0.30409871858113174,1.0
1,train,98,0.3040987185811317,1.0
1,train,99,0.30409871858113174,1.0
1,train,100,0.30409871858113174,1.0
1,train,101,0.3040987185811317,1.0
1,train,102,0.30409871858113174,1.0
1,train,103,0.3040987185811317,1.0
1,train,104,0.3040987185811317,1.0
1,train,105,0.30409871858113174,1.0
1,train,106,0.30409871858113174,1.0
1,train,107,0.30409871858113174,1.0
1,train,108,0.30409871858113174,1.0
1,train,109,0.30409871858113174,1.0
1,train,110,0.30409871858113174,1.0
1,train,111,0.30409871858113174,1.0
1,train,112,0.30409871858113174,1.0
1,train,113,0.3040987185811317,1.0
1,train,114,0.3040987185811317,1.0
1,train,115,0.30409871858113174,1.0
1,train,116,0.3040987185811317,1.0
1,train,117,0.30409871858113174,1.0
1,train,118,0.30409871858113174,1.0
1,train,119,0.30409871858113174,1.0
1,train,120,0.30409871858113174,1.0
1,train,121,0.30409871858113174,1.0
1,train,122,0.3040987185811317,1.0
1,train,123,0.30409871858113174,1.0
1,train,124,0.30409871858113174,1.0
1,train,125,0.30409871858113174,1.0
1,train,126,0.30409871858113174,1.0
1,train,127,0.30409871858113174,1.0
1,train,128,0.30409871858113174,1.0
1,train,129,0.30409871858113174,1.0
1,train,130,0.30409871858113174,1.0
1,train,131,0.30409871858113174,1.0
1,train,132,0.3040987185811317,1.0
1,train,133,0.30409871858113174,1.0
1,train,134,0.3040987185811317,1.0
1,train,135,0.30409871858113174,1.0
1,train,136,0.30409871858113174,1.0
1,train,137,0.30409871858113174,1.0
1,train,138,0.30409871858113174,1.0
1,train,139,0.30409871858113174,1.0
1,train,140,0.30409871858113174,1.0
1,train,141,0.3040987185811317,1.0
1,train,142,0.3040987185811317,1.0
1,train,143,0.30409871858113174,1.0
1,train,144,0.3040987185811317,1.0
1,train,145,0.3040987185811317,1.0
1,train,146,0.3040987185811317,1.0
1,train,147,0.3040987185811317,1.0
1,train,148,0.30409871858113174,1.0
